space	lexicon_index	word	pc1	pc2
h_wm_seed19	392	low	0.6230476498603821	0.25791463255882263
h_wm_seed19	393	reply	0.14477181434631348	-0.19036290049552917
h_wm_seed19	394	customer	-0.1653767079114914	0.01175618264824152
h_wm_seed19	395	december	-0.19772733747959137	-0.045080702751874924
h_wm_seed19	396	compare	-0.04704764857888222	-0.1233435645699501
h_wm_seed19	397	movies	0.015412912704050541	0.0852968692779541
h_wm_seed19	398	include	-0.1932728886604309	-0.0683094710111618
h_wm_seed19	399	college	0.10893575847148895	0.11039385199546814
h_wm_seed19	400	value	0.1426624357700348	0.13827307522296906
h_wm_seed19	401	article	-0.2644244432449341	0.15341991186141968
h_wm_seed19	402	york	0.15529195964336395	-0.220756396651268
h_wm_seed19	403	man	0.504898190498352	0.20748817920684814
h_wm_seed19	404	card	0.334773451089859	-0.19469526410102844
h_wm_seed19	405	jobs	0.32044169306755066	-0.07070005685091019
h_wm_seed19	406	provide	0.039986953139305115	-0.21791118383407593
h_wm_seed19	407	j	0.5062611699104309	0.1715250462293625
